scope,object,path,line,kind,signal
history,6e07d3f4948b,Main/_archive/20-04-26/scripts/setup/proxmox/monitoring_vm_setup_guide.md,257,credential-field,non-placeholder
history,6e07d3f4948b,Main/_archive/20-04-26/scripts/setup/proxmox/monitoring_vm_setup_guide.md,283,credential-field,non-placeholder
history,6e07d3f4948b,Main/_archive/20-04-26/scripts/setup/proxmox/monitoring_vm_setup_guide.md,418,credential-field,high-entropy-non-placeholder
history,c9980237058c,Main/_archive/20-04-26/scripts/setup/router/phase_6_vpn_setup.md,56,credential-field,non-placeholder
history,572f00016e77,Main/_archive/20-04-26/scripts/setup/router/phase_8_ventsys_readiness.md,86,credential-field,non-placeholder
history,d940fd8a0108,Main/_archive/20-04-26/scripts/setup/ventsys/esphome_adoption_guide.md,71,credential-field,high-entropy-non-placeholder
history,d940fd8a0108,Main/_archive/20-04-26/scripts/setup/ventsys/esphome_adoption_guide.md,72,credential-field,non-placeholder
history,6f33ae7408bd,Main/_archive/20-04-26/ventilation_v9k.html,2387,credential-field,non-placeholder
history,ec1a265b0f88,Main/_archive/20-04-26/ventsys/integration-process/ventsys_implementation_roadmap.md,251,credential-field,non-placeholder
history,828ea3a0a417,Main/_archive/20-04-26/ventsys/integration-process/ventsys_technical_specifications.md,696,credential-field,non-placeholder
history,6c8aec2e4faa,Main/_archive/20-04-26/ventsys/integration-process/ventsys_tls_implementation_guide.md,171,credential-field,high-entropy-non-placeholder
history,6c8aec2e4faa,Main/_archive/20-04-26/ventsys/integration-process/ventsys_tls_implementation_guide.md,533,credential-field,non-placeholder
history,6c8aec2e4faa,Main/_archive/20-04-26/ventsys/integration-process/ventsys_tls_implementation_guide.md,652,credential-field,non-placeholder
history,94465f2e80d8,Main/_archive/20-04-26/ventsys/ventsys_bundle_updated/ventsys_fan_controller_pretls.yaml,90,credential-field,high-entropy-non-placeholder
history,94465f2e80d8,Main/_archive/20-04-26/ventsys/ventsys_bundle_updated/ventsys_fan_controller_pretls.yaml,91,credential-field,non-placeholder
history,b170d8f0ce9b,Main/_archive/20-04-26/ventsys/ventsys_bundle_updated/ventsys_valve_controller_pretls.yaml,97,credential-field,high-entropy-non-placeholder
history,b170d8f0ce9b,Main/_archive/20-04-26/ventsys/ventsys_bundle_updated/ventsys_valve_controller_pretls.yaml,98,credential-field,non-placeholder
history,f6fe14851b80,Main/configs/esphome/printairpipe-controller.yaml,300,credential-field,high-entropy-non-placeholder
history,f6fe14851b80,Main/configs/esphome/printairpipe-controller.yaml,301,credential-field,non-placeholder
history,bf711b3d7ea9,Main/configs/esphome/ventsys_garage_sensor.yaml,177,credential-field,high-entropy-non-placeholder
history,bf711b3d7ea9,Main/configs/esphome/ventsys_garage_sensor.yaml,178,credential-field,non-placeholder
history,d5d4967f0eec,Main/docs/procedures/ssl_tls_guide.md,205,credential-field,non-placeholder
history,a93e4b42bf8a,Main/docs/secrets_reference.md,88,credential-field,high-entropy-non-placeholder
history,a93e4b42bf8a,Main/docs/secrets_reference.md,89,credential-field,non-placeholder
history,a93e4b42bf8a,Main/docs/secrets_reference.md,118,credential-field,non-placeholder
history,3cf12dbf734d,Main/scripts/setup/proxmox/ha_vm_setup_guide.md,234,credential-field,non-placeholder
history,88d864bc1b79,Main/scripts/setup/proxmox/monitoring_vm_setup_guide.md,256,credential-field,high-entropy-non-placeholder
history,88d864bc1b79,Main/scripts/setup/proxmox/monitoring_vm_setup_guide.md,257,credential-field,non-placeholder
history,88d864bc1b79,Main/scripts/setup/proxmox/monitoring_vm_setup_guide.md,283,credential-field,non-placeholder
history,88d864bc1b79,Main/scripts/setup/proxmox/monitoring_vm_setup_guide.md,418,credential-field,high-entropy-non-placeholder
history,1e5070703bba,Main/ventsys-dashboard.html,2286,credential-field,non-placeholder
history,1e5070703bba,Main/ventsys-dashboard.html,2990,credential-field,non-placeholder
history,8bffe46bc705,Main/scripts/setup/proxmox/frigate_vm_setup_guide.md,256,credential-field,high-entropy-non-placeholder
history,f1281d380593,Main/docs/procedures/ssl_tls_guide.md,171,credential-field,non-placeholder
history,b0b5e0c14f53,Main/docs/secrets_reference.md,88,credential-field,high-entropy-non-placeholder
history,b0b5e0c14f53,Main/docs/secrets_reference.md,89,credential-field,non-placeholder
history,b0b5e0c14f53,Main/docs/secrets_reference.md,118,credential-field,non-placeholder
history,8406cedb04e8,Main/docs/troubleshooting/troubleshooting_reference.md,50,credential-field,non-placeholder
history,515b27b9053a,Main/scripts/setup/proxmox/frigate_vm_setup_guide.md,234,credential-field,high-entropy-non-placeholder
history,ee25b59e406e,Main/scripts/setup/proxmox/ha_vm_setup_guide.md,194,credential-field,non-placeholder
history,d84a70c96ede,Main/configs/esphome/printairpipe-controller.yaml,300,credential-field,high-entropy-non-placeholder
history,d84a70c96ede,Main/configs/esphome/printairpipe-controller.yaml,301,credential-field,non-placeholder
history,6334a11c2878,Main/configs/esphome/ventsys_garage_sensor.yaml,177,credential-field,high-entropy-non-placeholder
history,6334a11c2878,Main/configs/esphome/ventsys_garage_sensor.yaml,178,credential-field,non-placeholder
history,3ed5bc232a69,Main/configs/frigate/config.yml,26,credential-field,high-entropy-non-placeholder
history,d983e3cae671,Main/home-automation-safety/docs/secrets_reference.md,80,credential-field,high-entropy-non-placeholder
history,d983e3cae671,Main/home-automation-safety/docs/secrets_reference.md,81,credential-field,non-placeholder
history,d983e3cae671,Main/home-automation-safety/docs/secrets_reference.md,110,credential-field,non-placeholder
history,ccb4ac769438,Main/home-automation-safety/docs/troubleshooting/troubleshooting_reference.md,48,credential-field,non-placeholder
history,4d737cb87018,Main/home-automation-safety/scripts/setup/router/network_config_verification_report.md,149,credential-field,non-placeholder
history,92c9412fca0a,Main/home-automation-safety/scripts/setup/router/phase_6_vpn_setup.md,56,credential-field,non-placeholder
history,a3e766686f56,Main/home-automation-safety/scripts/setup/router/phase_8_ventsys_readiness.md,85,credential-field,non-placeholder
history,6f8719623603,Main/home-automation-safety/scripts/setup/router/router_setup_complete.md,2196,credential-field,non-placeholder
history,6f8719623603,Main/home-automation-safety/scripts/setup/router/router_setup_complete.md,2857,credential-field,non-placeholder
history,6f8719623603,Main/home-automation-safety/scripts/setup/router/router_setup_complete.md,2945,credential-field,non-placeholder
history,7c18faf9638b,.obsidian/plugins/obsidian-local-rest-api/data.json,8,private-key-pem,non-placeholder
history,7c18faf9638b,.obsidian/plugins/obsidian-local-rest-api/data.json,5,credential-field,high-entropy-non-placeholder
history,7c18faf9638b,.obsidian/plugins/obsidian-local-rest-api/data.json,8,credential-field,non-placeholder
history,d87f422377d6,.obsidian/plugins/obsidian-local-rest-api/data.json,8,private-key-pem,non-placeholder
history,d87f422377d6,.obsidian/plugins/obsidian-local-rest-api/data.json,5,credential-field,high-entropy-non-placeholder
history,d87f422377d6,.obsidian/plugins/obsidian-local-rest-api/data.json,8,credential-field,non-placeholder
